"id","code","local_code","name","continent","iso_country","wikipedia_link","keywords"
306748,"TW-TPE","TPE","Taipei City","AS","TW","https://en.wikipedia.org/wiki/Taipei","Airports in Taipei City"
305950,"TW-TTT","TTT","Taitung County","AS","TW","https://en.wikipedia.org/wiki/Taitung_County","Airports in Taitung County"
306755,"TW-TXG","TXG","Taichung City","AS","TW","https://en.wikipedia.org/wiki/Taichung","Airports in Taichung City"
305951,"TW-TXQ","TXQ","Taichung County","AS","TW","https://en.wikipedia.org/wiki/Taichung_County","Airports in Taichung County"
305952,"TW-U-A","U-A","(unassigned)","AS","TW",,"Airports in (unassigned)"
306754,"TW-X-KM","X-KM","Kinmen County","AS","TW","https://en.wikipedia.org/wiki/Kinmen","Airports in Kinmen County"
306753,"TW-X-LK","X-LK","Lienchiang County","AS","TW","https://en.wikipedia.org/wiki/Matsu_Islands","Matsu Islands"
305953,"TW-YUN","YUN","Yunlin County","AS","TW","https://en.wikipedia.org/wiki/Yunlin_County","Airports in Yunlin County"
305954,"TZ-01",01,"Arusha Region","AF","TZ","https://en.wikipedia.org/wiki/Arusha_Region","Airports in Arusha Region"
305955,"TZ-02",02,"Dar-es-Salaam Region","AF","TZ","https://en.wikipedia.org/wiki/Dar-es-Salaam_Region","Airports in Dar-es-Salaam Region"
305956,"TZ-03",03,"Dodoma Region","AF","TZ","https://en.wikipedia.org/wiki/Dodoma_Region","Airports in Dodoma Region"
305957,"TZ-04",04,"Iringa Region","AF","TZ","https://en.wikipedia.org/wiki/Iringa_Region","Airports in Iringa Region"
305958,"TZ-05",05,"Kagera Region","AF","TZ","https://en.wikipedia.org/wiki/Kagera_Region","Airports in Kagera Region"
305959,"TZ-06",06,"Kaskazini Pemba Region","AF","TZ","https://en.wikipedia.org/wiki/Kaskazini_Pemba_Region","Airports in Kaskazini Pemba Region"
305960,"TZ-07",07,"Kaskazini Unguja Region","AF","TZ","https://en.wikipedia.org/wiki/Kaskazini_Unguja_Region","Airports in Kaskazini Unguja Region"
305961,"TZ-08",08,"Xigoma Region","AF","TZ","https://en.wikipedia.org/wiki/Xigoma_Region","Airports in Xigoma Region"
305962,"TZ-09",09,"Kilimanjaro Region","AF","TZ","https://en.wikipedia.org/wiki/Kilimanjaro_Region","Airports in Kilimanjaro Region"
305963,"TZ-10",10,"Rusini Pemba Region","AF","TZ","https://en.wikipedia.org/wiki/Rusini_Pemba_Region","Airports in Rusini Pemba Region"
305964,"TZ-11",11,"Kusini Unguja Region","AF","TZ","https://en.wikipedia.org/wiki/Kusini_Unguja_Region","Airports in Kusini Unguja Region"
305965,"TZ-12",12,"Lindi Region","AF","TZ","https://en.wikipedia.org/wiki/Lindi_Region","Airports in Lindi Region"
305966,"TZ-13",13,"Mara Region","AF","TZ","https://en.wikipedia.org/wiki/Mara_Region","Airports in Mara Region"
305967,"TZ-14",14,"Mbeya Region","AF","TZ","https://en.wikipedia.org/wiki/Mbeya_Region","Airports in Mbeya Region"
305968,"TZ-15",15,"Mjini Magharibi Region","AF","TZ","https://en.wikipedia.org/wiki/Mjini_Magharibi_Region","Airports in Mjini Magharibi Region"
305969,"TZ-16",16,"Morogoro Region","AF","TZ","https://en.wikipedia.org/wiki/Morogoro_Region","Airports in Morogoro Region"
305970,"TZ-17",17,"Mtwara Region","AF","TZ","https://en.wikipedia.org/wiki/Mtwara_Region","Airports in Mtwara Region"
305971,"TZ-18",18,"Mwanza Region","AF","TZ","https://en.wikipedia.org/wiki/Mwanza_Region","Airports in Mwanza Region"
305972,"TZ-19",19,"Pwani Region","AF","TZ","https://en.wikipedia.org/wiki/Pwani_Region","Airports in Pwani Region"
305973,"TZ-20",20,"Rukwa Region","AF","TZ","https://en.wikipedia.org/wiki/Rukwa_Region","Airports in Rukwa Region"
305974,"TZ-21",21,"Ruvuma Region","AF","TZ","https://en.wikipedia.org/wiki/Ruvuma_Region","Airports in Ruvuma Region"
305975,"TZ-22",22,"Shinyanga Region","AF","TZ","https://en.wikipedia.org/wiki/Shinyanga_Region","Airports in Shinyanga Region"
305976,"TZ-23",23,"Singida Region","AF","TZ","https://en.wikipedia.org/wiki/Singida_Region","Airports in Singida Region"
305977,"TZ-24",24,"Tabora Region","AF","TZ","https://en.wikipedia.org/wiki/Tabora_Region","Airports in Tabora Region"
305978,"TZ-25",25,"Tanga Region","AF","TZ","https://en.wikipedia.org/wiki/Tanga_Region","Airports in Tanga Region"
305979,"TZ-26",26,"Manyara Region","AF","TZ","https://en.wikipedia.org/wiki/Manyara_Region","Airports in Manyara Region"
525652,"TZ-31",31,"Geita","AF","TZ","https://en.wikipedia.org/wiki/Geita_Region",
305980,"TZ-U-A","U-A","(unassigned)","AF","TZ",,"Airports in (unassigned)"
305981,"UA-05",05,"Vinnytsia Oblast","EU","UA","https://en.wikipedia.org/wiki/Vinnytsia_Oblast","Vinnyts'ka Oblast'"
305982,"UA-07",07,"Volyn Oblast","EU","UA","https://en.wikipedia.org/wiki/Volyn_Oblast","Airports in Volyn Oblast"
305983,"UA-09",09,"Luhansk Oblast","EU","UA","https://en.wikipedia.org/wiki/Luhansk_Oblast","Airports in Luhansk Oblast"
305984,"UA-12",12,"Dnipropetrovsk (Sicheslav) Oblast","EU","UA","https://en.wikipedia.org/wiki/Dnipropetrovsk_Oblast","Airports in Dnipropetrovsk Oblast"
305985,"UA-14",14,"Donetsk Oblast","EU","UA","https://en.wikipedia.org/wiki/Donetsk_Oblast","Airports in Donetsk Oblast"
305986,"UA-18",18,"Zhytomyr Oblast","EU","UA","https://en.wikipedia.org/wiki/Zhytomyr_Oblast","Airports in Zhytomyr Oblast"
306717,"UA-19",19,"Rivne Oblast","EU","UA","https://en.wikipedia.org/wiki/Rivne_Oblast","Airports in Rivne Oblast"
305987,"UA-21",21,"Zakarpattia Oblast","EU","UA","https://en.wikipedia.org/wiki/Zakarpattia_Oblast","Airports in Zakarpattia Oblast"
305988,"UA-23",23,"Zaporizhia Oblast","EU","UA","https://en.wikipedia.org/wiki/Zaporizhia_Oblast","Airports in Zaporizhia Oblast"
305989,"UA-26",26,"Ivano-Frankivsk Oblast","EU","UA","https://en.wikipedia.org/wiki/Ivano-Frankivsk_Oblast","Airports in Ivano-Frankivsk Oblast"
305990,"UA-30",30,"Kyiv (city)","EU","UA","https://en.wikipedia.org/wiki/Kyiv","Kiev"
305991,"UA-32",32,"Kyiv Oblast","EU","UA","https://en.wikipedia.org/wiki/Kyiv_Oblast","Kiev"
305992,"UA-35",35,"Kirovohrad Oblast","EU","UA","https://en.wikipedia.org/wiki/Kirovohrad_Oblast","Airports in Kirovohrad Oblast"
305993,"UA-40",40,"Sevastopol (city)","EU","UA","https://en.wikipedia.org/wiki/Sevastopol","Airports in Sevastopol (city)"
305994,"UA-43",43,"Crimea (Autonomous Republic)","EU","UA","https://en.wikipedia.org/wiki/Autonomous_Republic_of_Crimea","Автономна Республіка Крим"
305995,"UA-46",46,"Lviv Oblast","EU","UA","https://en.wikipedia.org/wiki/Lviv_Oblast","Airports in Lviv Oblast"
305996,"UA-48",48,"Mykolaiv Oblast","EU","UA","https://en.wikipedia.org/wiki/Mykolaiv_Oblast","Airports in Mykolaiv Oblast"
305997,"UA-51",51,"Odessa Oblast","EU","UA","https://en.wikipedia.org/wiki/Odessa_Oblast","Airports in Odessa Oblast"
305998,"UA-53",53,"Poltava Oblast","EU","UA","https://en.wikipedia.org/wiki/Poltava_Oblast","Airports in Poltava Oblast"
306000,"UA-59",59,"Sumy Oblast","EU","UA","https://en.wikipedia.org/wiki/Sumy_Oblast","Airports in Sumy Oblast"
306001,"UA-61",61,"Ternopil Oblast","EU","UA","https://en.wikipedia.org/wiki/Ternopil_Oblast","Airports in Ternopil Oblast"
306002,"UA-63",63,"Kharkiv Oblast","EU","UA","https://en.wikipedia.org/wiki/Kharkiv_Oblast","Airports in Kharkiv Oblast"
306003,"UA-65",65,"Kherson Oblast","EU","UA","https://en.wikipedia.org/wiki/Kherson_Oblast","Airports in Kherson Oblast"
306004,"UA-68",68,"Khmelnytskyi Oblast","EU","UA","https://en.wikipedia.org/wiki/Khmelnytskyi_Oblast","Airports in Khmelnytskyi Oblast"
306005,"UA-71",71,"Cherkasy Oblast","EU","UA","https://en.wikipedia.org/wiki/Cherkasy_Oblast","Airports in Cherkasy Oblast, Черка́ська о́бласть"
306006,"UA-74",74,"Chernihiv Oblast","EU","UA","https://en.wikipedia.org/wiki/Chernihiv_Oblast","Airports in Chernihiv Oblast, Черні́гівська о́бласть"
306007,"UA-77",77,"Chernivtsi Oblast","EU","UA","https://en.wikipedia.org/wiki/Chernivtsi_Oblast","Airports in Chernivtsi Oblast, Черніве́цька о́бласть"
306008,"UA-U-A","U-A","(unassigned)","EU","UA",,"Airports in (unassigned)"
332486,"UG-C","C","Central Region","AF","UG","https://en.wikipedia.org/wiki/Central_Region_(Uganda)","Airports in Central Region"
332487,"UG-E","E","Eastern Region","AF","UG","https://en.wikipedia.org/wiki/Eastern_Region_(Uganda)","Airports in Eastern Region"
332488,"UG-N","N","Northern Region","AF","UG","https://en.wikipedia.org/wiki/Northern_Region_(Uganda)","Airports in Northern Region"
306065,"UG-U-A","U-A","(unassigned)","AF","UG",,"Airports in (unassigned)"
332489,"UG-W","W","Western Region","AF","UG","https://en.wikipedia.org/wiki/Western_Region_(Uganda)","Airports in Western Region"
306066,"UM-67",67,"Johnston Atoll","OC","UM","https://en.wikipedia.org/wiki/Johnston_Atoll","Airports in Johnston Atoll"
306067,"UM-71",71,"Midway Atoll","OC","UM","https://en.wikipedia.org/wiki/Midway_Atoll","Airports in Midway Atoll"
306068,"UM-76",76,"Navassa Island","OC","UM","https://en.wikipedia.org/wiki/Navassa_Island","Airports in Navassa Island"
306069,"UM-79",79,"Wake Island","OC","UM","https://en.wikipedia.org/wiki/Wake_Island","Airports in Wake Island"
306070,"UM-81",81,"Baker Island","OC","UM","https://en.wikipedia.org/wiki/Baker_Island","Airports in Baker Island"
306071,"UM-84",84,"Howland Island","OC","UM","https://en.wikipedia.org/wiki/Howland_Island","Airports in Howland Island"
306072,"UM-86",86,"Jarvis Island","OC","UM","https://en.wikipedia.org/wiki/Jarvis_Island","Airports in Jarvis Island"
306073,"UM-89",89,"Kingman Reef","OC","UM","https://en.wikipedia.org/wiki/Kingman_Reef","Airports in Kingman Reef"
306074,"UM-95",95,"Palmyra Atoll","OC","UM","https://en.wikipedia.org/wiki/Palmyra_Atoll","Airports in Palmyra Atoll"
306075,"UM-U-A","U-A","(unassigned)","OC","UM",,"Airports in (unassigned)"
306076,"US-AK","AK","Alaska","NA","US","https://en.wikipedia.org/wiki/Alaska","Airports in Alaska"
306077,"US-AL","AL","Alabama","NA","US","https://en.wikipedia.org/wiki/Alabama","Airports in Alabama"
306078,"US-AR","AR","Arkansas","NA","US","https://en.wikipedia.org/wiki/Arkansas","Airports in Arkansas"
306079,"US-AZ","AZ","Arizona","NA","US","https://en.wikipedia.org/wiki/Arizona","Airports in Arizona"
306080,"US-CA","CA","California","NA","US","https://en.wikipedia.org/wiki/California","Californian airports"
306081,"US-CO","CO","Colorado","NA","US","https://en.wikipedia.org/wiki/Colorado","Airports in Colorado"
306082,"US-CT","CT","Connecticut","NA","US","https://en.wikipedia.org/wiki/Connecticut","Airports in Connecticut"
306083,"US-DC","DC","District of Columbia","NA","US","https://en.wikipedia.org/wiki/District_of_Columbia","Airports in the District of Columbia"
306084,"US-DE","DE","Delaware","NA","US","https://en.wikipedia.org/wiki/Delaware","Airports in Delaware"
306085,"US-FL","FL","Florida","NA","US","https://en.wikipedia.org/wiki/Florida","Airports in Florida"
306086,"US-GA","GA","Georgia","NA","US","https://en.wikipedia.org/wiki/Georgia","Airports in Georgia"
306087,"US-HI","HI","Hawaii","NA","US","https://en.wikipedia.org/wiki/Hawaii","Airports in Hawaii"
306088,"US-IA","IA","Iowa","NA","US","https://en.wikipedia.org/wiki/Iowa","Airports in Iowa"
306089,"US-ID","ID","Idaho","NA","US","https://en.wikipedia.org/wiki/Idaho","Airports in Idaho"
306090,"US-IL","IL","Illinois","NA","US","https://en.wikipedia.org/wiki/Illinois","Airports in Illinois"
306091,"US-IN","IN","Indiana","NA","US","https://en.wikipedia.org/wiki/Indiana","Airports in Indiana"
306092,"US-KS","KS","Kansas","NA","US","https://en.wikipedia.org/wiki/Kansas","Airports in Kansas"
306093,"US-KY","KY","Kentucky","NA","US","https://en.wikipedia.org/wiki/Kentucky","Airports in Kentucky"
306094,"US-LA","LA","Louisiana","NA","US","https://en.wikipedia.org/wiki/Louisiana","Airports in Louisiana"
306095,"US-MA","MA","Massachusetts","NA","US","https://en.wikipedia.org/wiki/Massachusetts","Airports in Massachusetts"
306096,"US-MD","MD","Maryland","NA","US","https://en.wikipedia.org/wiki/Maryland","Airports in Maryland"
306097,"US-ME","ME","Maine","NA","US","https://en.wikipedia.org/wiki/Maine","Airports in Maine"
306098,"US-MI","MI","Michigan","NA","US","https://en.wikipedia.org/wiki/Michigan","Airports in Michigan"
306099,"US-MN","MN","Minnesota","NA","US","https://en.wikipedia.org/wiki/Minnesota","Airports in Minnesota"
306100,"US-MO","MO","Missouri","NA","US","https://en.wikipedia.org/wiki/Missouri","Airports in Missouri"
306101,"US-MS","MS","Mississippi","NA","US","https://en.wikipedia.org/wiki/Mississippi","Airports in Mississippi"
306102,"US-MT","MT","Montana","NA","US","https://en.wikipedia.org/wiki/Montana","Airports in Montana"
306103,"US-NC","NC","North Carolina","NA","US","https://en.wikipedia.org/wiki/North_Carolina","Airports in North Carolina"
306104,"US-ND","ND","North Dakota","NA","US","https://en.wikipedia.org/wiki/North_Dakota","Airports in North Dakota"
306105,"US-NE","NE","Nebraska","NA","US","https://en.wikipedia.org/wiki/Nebraska","Airports in Nebraska"
306106,"US-NH","NH","New Hampshire","NA","US","https://en.wikipedia.org/wiki/New_Hampshire","Airports in New Hampshire"
306107,"US-NJ","NJ","New Jersey","NA","US","https://en.wikipedia.org/wiki/New_Jersey","Airports in New Jersey"
306108,"US-NM","NM","New Mexico","NA","US","https://en.wikipedia.org/wiki/New_Mexico","Airports in New Mexico"
306109,"US-NV","NV","Nevada","NA","US","https://en.wikipedia.org/wiki/Nevada","Airports in Nevada"
306110,"US-NY","NY","New York","NA","US","https://en.wikipedia.org/wiki/New_York","Airports in New York"
306111,"US-OH","OH","Ohio","NA","US","https://en.wikipedia.org/wiki/Ohio","Airports in Ohio"
306112,"US-OK","OK","Oklahoma","NA","US","https://en.wikipedia.org/wiki/Oklahoma","Airports in Oklahoma"
306113,"US-OR","OR","Oregon","NA","US","https://en.wikipedia.org/wiki/Oregon","Airports in Oregon"
306114,"US-PA","PA","Pennsylvania","NA","US","https://en.wikipedia.org/wiki/Pennsylvania","Airports in Pennsylvania"
306115,"US-RI","RI","Rhode Island","NA","US","https://en.wikipedia.org/wiki/Rhode_Island","Airports in Rhode Island"
306116,"US-SC","SC","South Carolina","NA","US","https://en.wikipedia.org/wiki/South_Carolina","Airports in South Carolina"
306117,"US-SD","SD","South Dakota","NA","US","https://en.wikipedia.org/wiki/South_Dakota","Airports in South Dakota"
306118,"US-TN","TN","Tennessee","NA","US","https://en.wikipedia.org/wiki/Tennessee","Airports in Tennessee"
306119,"US-TX","TX","Texas","NA","US","https://en.wikipedia.org/wiki/Texas","Texan airports"
306120,"US-U-A","U-A","(unassigned)","NA","US",,"Airports in (unassigned)"
306121,"US-UT","UT","Utah","NA","US","https://en.wikipedia.org/wiki/Utah","Airports in Utah"
306122,"US-VA","VA","Virginia","NA","US","https://en.wikipedia.org/wiki/Virginia","Virginian airports"
306123,"US-VT","VT","Vermont","NA","US","https://en.wikipedia.org/wiki/Vermont","Airports in Vermont"
306124,"US-WA","WA","Washington","NA","US","https://en.wikipedia.org/wiki/Washington","Airports in Washington"
306125,"US-WI","WI","Wisconsin","NA","US","https://en.wikipedia.org/wiki/Wisconsin","Airports in Wisconsin"
306126,"US-WV","WV","West Virginia","NA","US","https://en.wikipedia.org/wiki/West_Virginia","Airports in West Virginia"
306127,"US-WY","WY","Wyoming","NA","US","https://en.wikipedia.org/wiki/Wyoming","Airports in Wyoming"
306128,"UY-AR","AR","Artigas Department","SA","UY","https://en.wikipedia.org/wiki/Artigas_Department","Airports in Artigas Department"
306129,"UY-CA","CA","Canelones Department","SA","UY","https://en.wikipedia.org/wiki/Canelones_Department","Airports in Canelones Department"
306130,"UY-CL","CL","Cerro Largo Department","SA","UY","https://en.wikipedia.org/wiki/Cerro_Largo_Department","Airports in Cerro Largo Department"
306131,"UY-CO","CO","Colonia Department","SA","UY","https://en.wikipedia.org/wiki/Colonia_Department","Airports in Colonia Department"
306132,"UY-DU","DU","Durazno Department","SA","UY","https://en.wikipedia.org/wiki/Durazno_Department","Airports in Durazno Department"
306133,"UY-FD","FD","Florida Department","SA","UY","https://en.wikipedia.org/wiki/Florida_Department","Airports in Florida Department"
306134,"UY-FS","FS","Flores Department","SA","UY","https://en.wikipedia.org/wiki/Flores_Department","Airports in Flores Department"
306135,"UY-LA","LA","Lavalleja Department","SA","UY","https://en.wikipedia.org/wiki/Lavalleja_Department","Airports in Lavalleja Department"
306136,"UY-MA","MA","Maldonado Department","SA","UY","https://en.wikipedia.org/wiki/Maldonado_Department","Airports in Maldonado Department"
306137,"UY-MO","MO","Montevideo Department","SA","UY","https://en.wikipedia.org/wiki/Montevideo_Department","Airports in Montevideo Department"
306138,"UY-PA","PA","Paysandu Department","SA","UY","https://en.wikipedia.org/wiki/Paysandu_Department","Airports in Paysandu Department"
306139,"UY-RN","RN","Río Negro Department","SA","UY","https://en.wikipedia.org/wiki/Río_Negro_Department","Airports in Río Negro Department"
306140,"UY-RO","RO","Rocha Department","SA","UY","https://en.wikipedia.org/wiki/Rocha_Department","Airports in Rocha Department"
306141,"UY-RV","RV","Rivera Department","SA","UY","https://en.wikipedia.org/wiki/Rivera_Department","Airports in Rivera Department"
306142,"UY-SA","SA","Salto Department","SA","UY","https://en.wikipedia.org/wiki/Salto_Department","Airports in Salto Department"
306143,"UY-SJ","SJ","San José Department","SA","UY","https://en.wikipedia.org/wiki/San_José_Department","Airports in San José Department"
306144,"UY-SO","SO","Soriano Department","SA","UY","https://en.wikipedia.org/wiki/Soriano_Department","Airports in Soriano Department"
306145,"UY-TA","TA","Tacuarembo Department","SA","UY","https://en.wikipedia.org/wiki/Tacuarembo_Department","Airports in Tacuarembo Department"
306146,"UY-TT","TT","Treinta y Tres Department","SA","UY","https://en.wikipedia.org/wiki/Treinta_y_Tres_Department","Airports in Treinta y Tres Department"
306147,"UY-U-A","U-A","(unassigned)","SA","UY",,"Airports in (unassigned)"
306148,"UZ-AN","AN","Andijan Region","AS","UZ","https://en.m.wikipedia.org/wiki/Andijan_Region","Airports in Andijan Region"
306149,"UZ-BU","BU","Bukhara Region","AS","UZ","https://en.m.wikipedia.org/wiki/Bukhara_Region","Airports in Bukhara Region"
306150,"UZ-FA","FA","Fergana Region","AS","UZ","https://en.wikipedia.org/wiki/Fergana_Region","Airports in Fergana Region"
