"id","airport_ref","airport_ident","length_ft","width_ft","surface","lighted","closed","le_ident","le_latitude_deg","le_longitude_deg","le_elevation_ft","le_heading_degT","le_displaced_threshold_ft","he_ident","he_latitude_deg","he_longitude_deg","he_elevation_ft","he_heading_degT","he_displaced_threshold_ft"
259236,38550,"YPLU",4921,,"X",0,0,"07",,,,,,"25",,,,,
259238,27892,"YPMB",2624,,"N",0,0,"09",,,,,,"27",,,,,
259237,27892,"YPMB",3608,,"N",0,0,"15",,,,,,"33",,,,,
259239,38551,"YPME",3280,,"X",0,0,"11",,,,,,"29",,,,,
318109,316690,"YPMH",7218,98,"GRAVEL",0,0,"18",-29.706139,135.526306,729,,,"36",-29.725708,135.522461,729,,
233090,27114,"YPMP",4462,98,"ASP",1,0,"14",-14.890999794006348,141.6060028076172,,150.6,,"32",-14.901800155639648,141.61199951171875,,330.6,
233128,27115,"YPMQ",5203,98,"ASP",1,0,"03",-31.441299438476562,152.85800170898438,11,30,,"21",-31.42889976501465,152.86700439453125,12,210,
233129,27115,"YPMQ",2283,60,"GRS",0,1,"10",-31.432600021362305,152.86599731445312,12,114,,"28",-31.435199737548828,152.8730010986328,12,294,
259240,38552,"YPNC",3182,,"G",0,0,"12",,,,,,"30",,,,,
259241,27893,"YPNG",3280,,"N",0,0,"05",,,,,,"23",,,,,
259242,27893,"YPNG",3280,,"N",0,0,"12",,,,,,"30",,,,,
259243,27894,"YPNI",5249,,"N",0,0,"18",,,,,,"36",,,,,
259244,27895,"YPNN",4396,,"X",0,0,"18",,,,,,"36",,,,,
259245,27896,"YPNW",4484,,"X",0,0,"11",,,,,,"29",,,,,
233201,27116,"YPOD",5302,98,"ASP",1,0,"08",-38.31949996948242,141.46299743652344,256,87,,"26",-38.31880187988281,141.4810028076172,261,267,
233202,27116,"YPOD",3871,98,"GVL",0,0,"17",-38.31370162963867,141.46600341796875,265,177,,"35",-38.32429885864258,141.4669952392578,251,357,
259246,27897,"YPOK",2755,,"G",0,0,"18",,,,,,"36",,,,,
233153,27117,"YPPD",8202,148,"ASP",1,0,"14",-20.374099731445312,118.62200164794922,23,138,,"32",-20.39069938659668,118.63800048828125,33,318,
233154,27117,"YPPD",3281,59,"ASP",0,0,"18",-20.37030029296875,118.62899780273438,27,183,,"36",-20.37929916381836,118.62899780273438,29,3,
233342,27118,"YPPF",4429,59,"ASP",1,0,"03L",-34.80379867553711,138.63099670410156,35,28,,"21R",-34.79309844970703,138.63800048828125,49,208,
233341,27118,"YPPF",4196,98,"GVL",1,0,"03R",-34.80220031738281,138.63400268554688,39,28,,"21L",-34.79199981689453,138.64100646972656,55,208,
233344,27118,"YPPF",3143,59,"ASP",0,0,"08L",-34.79349899291992,138.625,31,85,,"26R",-34.79280090332031,138.63499450683594,46,265,
233343,27118,"YPPF",3255,59,"ASP",0,0,"08R",-34.79560089111328,138.6230010986328,35,85,,"26L",-34.7947998046875,138.63400268554688,41,265,
233339,27119,"YPPH",11299,148,"ASP",1,0,"03",-31.95870018005371,115.95999908447266,67,14,,"21",-31.928600311279297,115.96800231933594,43,194,
233340,27119,"YPPH",7096,148,"ASP",1,0,"06",-31.94099998474121,115.95899963378906,58,59,,"24",-31.93090057373047,115.97899627685547,58,239,
259248,38553,"YPRA",1968,,"G",0,0,"04",,,,,,"22",,,,,
259247,38553,"YPRA",2952,,"G",0,0,"09",,,,,,"27",,,,,
259249,30287,"YPRE",2788,,"G",0,0,"18",,,,,,"36",,,,,
259250,27900,"YPSH",2985,,"N",0,0,"04",,,,,,"22",,,,,
318038,313370,"YPSR",59,59,"Asphalt",0,0,"H1",,,,,,,,,,,
259251,38554,"YPTB",3805,,"C",0,0,"18",,,,,,"36",,,,,
259252,30248,"YPTJ",5905,,"X",0,0,"15",,,,,,"33",,,,,
233464,27120,"YPTN",9003,150,"ASP",1,0,"14",-14.512200355529785,132.36900329589844,428,139,,"32",-14.530900001525879,132.38600158691406,443,319,
259253,38556,"YPUA",4560,,"X",0,0,"18",,,,,,"36",,,,,
259254,38557,"YPUN",4593,,"X",0,0,"14",,,,,,"32",,,,,
259255,27902,"YPVD",3116,,"C",0,0,"11",,,,,,"29",,,,,
259256,38558,"YPWH",2493,,"B",0,0,"03",,,,,,"21",,,,,
233416,27121,"YPWR",5295,98,"GVL",1,0,"12",-31.136899948120117,136.81500244140625,536,125,,"30",-31.145200729370117,136.82899475097656,540,305,
233417,27121,"YPWR",7782,148,"ASP",1,0,"18",-31.135099411010742,136.81399536132812,537,186,,"36",-31.156400680541992,136.81100463867188,548,6,
237381,27122,"YPXM",6900,148,"ASP",1,0,"18",-10.440799713134766,105.69000244140625,916,175,,"36",-10.459699630737305,105.69200134277344,810,355,
311252,311250,"YPYA",,,,0,0,"18",,,,,,"36",,,,,
259257,27903,"YPYD",3608,,"X",0,0,"17",,,,,,"35",,,,,
259258,27904,"YPYF",5741,,"X",0,0,"10",,,,,,"28",,,,,
259259,27904,"YPYF",4199,,"X",0,0,"18",,,,,,"36",,,,,
259260,30310,"YQBE",3280,,"S",0,0,"18",,,,,,"36",,,,,
259261,27905,"YQBK",1640,,"N",0,0,"05",,,,,,"23",,,,,
259262,27905,"YQBK",2624,,"N",0,0,"09",,,,,,"27",,,,,
259263,27906,"YQDG",4265,,"X",0,0,"06",,,,,,"24",,,,,
259264,27906,"YQDG",2132,,"N",0,0,"09",,,,,,"27",,,,,
233546,27123,"YQDI",3629,60,"ASP",0,0,"06",-31.50149917602539,150.51300048828125,1023,65,,"24",-31.497400283813477,150.5240020751953,1034,245,
233547,27123,"YQDI",5807,98,"GVL",1,0,"14",-31.49090003967285,150.51400756835938,1023,140,,"32",-31.503000259399414,150.5260009765625,1026,320,
233380,27124,"YQLP",4898,98,"COP",1,0,"09",-26.60890007019043,144.25,642,95,,"27",-26.609800338745117,144.26499938964844,653,275,
233381,27124,"YQLP",3510,98,"CLA",0,0,"18",-26.601499557495117,144.25599670410156,,195,,"36",-26.611900329589844,144.2530059814453,,15,
259265,27907,"YQNS",4101,,"X",0,0,"09",,,867,,,"27",,,867,,
259266,38559,"YQON",3937,,"N",0,0,"09",,,,,,"27",,,,,
259267,38559,"YQON",2496,,"N",0,0,"18",,,,,,"36",,,,,
259268,27908,"YQRN",3608,,"C",0,0,"17",,,,,,"35",,,,,
259269,27909,"YQUE",3280,,"X",0,0,"09",,,,,,"27",,,,,
259270,27910,"YRAG",2296,,"G",0,0,"18",,,,,,"36",,,,,
259272,38560,"YRAM",1640,,"S",0,0,"04",,,,,,"22",,,,,
259271,38560,"YRAM",3444,,"C",0,0,"06",,,,,,"24",,,,,
311843,45165,"YRAT",1716,,"gravel",0,0,"18",,,,180,,"36",,,,0,
259274,27911,"YRAV",2952,,"G",0,0,"12",,,,,,"30",,,,,
259273,27911,"YRAV",3937,,"G",0,0,"18",,,,,,"36",,,,,
259275,27912,"YRAW",3871,,"L",0,0,"09",,,,,,"27",,,,,
259276,27913,"YRBB",2624,,"S",0,0,"15",,,,,,"33",,,,,
271034,38561,"YRBE",1360,100,"grass",0,0,"02",,,,32,,"20",,,,147,
271035,38561,"YRBE",2165,180,"grass",0,0,"14",,,,,,"32",,,,,
318039,309317,"YRBH",66,66,"Concrete",1,0,"H1",,,,,,,,,,,
318040,317149,"YRBK",59,59,"Concrete",1,0,"H1",,,,,,,,,,,
318041,317149,"YRBK",59,59,"Concrete",1,0,"H2",,,,,,,,,,,
318042,317144,"YRBN",1614,167,"Turf/Grass",0,0,"06",-34.64616775512695,150.63929748535156,,,,"24",-34.643985748291016,150.64488220214844,,,
259277,27914,"YRBR",3805,,"C",0,0,"13",,,,,,"31",,,,,
259278,27915,"YRBT",4396,,"N",0,0,"09",,,,,,"27",,,,,
259279,27917,"YRDA",4265,,"N",0,0,"05",,,,,,"23",,,,,
259280,27917,"YRDA",3280,,"N",0,0,"11",,,,,,"29",,,,,
259281,27918,"YRDM",3854,,"X",0,0,"09",,,,,,"27",,,,,
259283,38563,"YRDY",3608,,"X",0,0,"01",,,,,,"19",,,,,
259282,38563,"YRDY",4593,,"X",0,0,"10",,,,,,"28",,,,,
259284,27919,"YRED",2798,,"B",0,0,"07",,,7,,,"25",,,7,,
233355,27125,"YREN",5709,98,"ASP",1,0,"07",-34.200401306152344,140.66000366210938,109,74,,"25",-34.19609832763672,140.67799377441406,109,254,
260307,27125,"YREN",,,"UNK",0,0,"12",,,115,,,"30",,,107,,
233356,27125,"YREN",3360,98,"GVL",0,0,"18",-34.1963996887207,140.6790008544922,112,185,,"36",-34.205501556396484,140.67799377441406,110,5,
259285,38564,"YRHL",2624,,"L",0,0,"06",,,,,,"24",,,,,
259286,38564,"YRHL",2296,,"L",0,0,"14",,,,,,"32",,,,,
259287,32732,"YRID",2789,,"B",0,0,"02",,,,,,"20",,,,,
259288,27921,"YRKE",2952,,"G",0,0,"02",,,,,,"20",,,,,
259290,27922,"YRKS",3280,,"N",0,0,"06",,,,,,"24",,,,,
259289,27922,"YRKS",3280,,"N",0,0,"15",,,,,,"33",,,,,
259291,38566,"YRLE",3608,,"S",0,0,"12",,,,,,"30",,,,,
259292,27923,"YRLL",3215,,"X",0,0,"13",,,,,,"31",,,,,
233310,27126,"YRMD",5000,98,"ASP",1,0,"09",-20.700199127197266,143.10699462890625,658,98,,"27",-20.702199935913086,143.12100219726562,675,278,
233521,27127,"YRNG",4825,59,"PER",1,0,"09",-12.356800079345703,134.88600158691406,206,92,,"27",-12.3572998046875,134.8990020751953,206,272,
259293,27924,"YRNW",3999,,"S",0,0,"06",,,,,,"24",,,,,
259294,27924,"YRNW",1899,,"S",0,0,"18",,,,,,"36",,,,,
259295,27925,"YROB",0,,"N",0,0,"34",,,,,,"11",,,,,
259297,27926,"YROE",5137,,"dirt",0,0,"09",,,,,,"27",,,,,
259296,27926,"YROE",5666,,"dirt",0,1,"18",,,,,,"36",,,,,
259299,27927,"YROI",3740,,"B",0,0,"01",,,284,,,"19",,,284,,
259298,27927,"YROI",3854,,"S",0,0,"12",,,284,,,"30",,,284,,
259300,38567,"YROK",3280,,"X",0,0,"14",,,,,,"32",,,,,
233218,27128,"YROM",2628,98,"GRS",0,0,"09",-26.544099807739258,148.76600646972656,1030,102,,"27",-26.54560089111328,148.7740020751953,1000,282,
233219,27128,"YROM",4934,98,"ASP",1,0,"18",-26.537700653076172,148.77699279785156,999,192,,"36",-26.551000595092773,148.7740020751953,997,12,
259301,38568,"YROT",3937,,"X",0,0,"11",,,,,,"29",,,,,
259302,38569,"YROV",2952,,"X",0,0,"08",,,,,,"26",,,,,
259303,27928,"YRRB",4107,,"X",0,0,"13",,,,,,"31",,,,,
259304,38570,"YRRG",5905,,"X",0,0,"10",,,,,,"28",,,,,
259305,27929,"YRRR",2132,,"G",0,0,"10",,,,,,"28",,,,,
259306,27930,"YRSB",4455,,"C",0,0,"14",,,,,,"32",,,,,
259307,38571,"YRSK",3280,,"X",0,0,"11",,,,,,"29",,,,,
259308,27933,"YRSY",3198,,"G",0,0,"03",,,,,,"21",,,,,
259309,27933,"YRSY",2395,,"G",0,0,"15",,,,,,"33",,,,,
233306,27129,"YRTI",4242,59,"ASP",1,0,"09",-32.00630187988281,115.53299713134766,12,91,,"27",-32.00630187988281,115.5469970703125,8,271,564
259310,27934,"YRTP",3205,,"C",0,0,"12",,,,,,"30",,,,,
259312,38572,"YRUD",3280,,"X",0,0,"06",,,,,,"24",,,,,
259311,38572,"YRUD",4921,,"X",0,0,"15",,,,,,"33",,,,,
259313,38573,"YRVE",2952,,"X",0,0,"09",,,,,,"27",,,,,
259314,27936,"YRWA",3608,,"L",0,0,"02",,,,,,"20",,,,,
259315,27936,"YRWA",3280,,"L",0,0,"12",,,,,,"30",,,,,
259316,27937,"YRWH",3608,,"C",0,0,"05",,,,,,"23",,,,,
259318,27938,"YRXB",2001,,"X",0,0,"01",,,,,,"19",,,,,
259317,27938,"YRXB",2919,,"X",0,0,"09",,,,,,"27",,,,,
259319,38574,"YRYH",3937,,"S",0,0,"09",,,,,,"27",,,,,
259320,38574,"YRYH",3116,,"N",0,0,"13",,,,,,"31",,,,,
259321,27939,"YRYK",3608,,"X",0,0,"03",,,,,,"21",,,,,
350496,350495,"YRYL",2900,100,"grass",0,0,"09",,,,,,"27",,,,,
522933,350495,"YRYL",2600,100,"Grass",0,0,"17",,,,,,"35",,,,,
259322,38575,"YSAH",3280,,"X",0,0,"09",,,,,,"27",,,,,
259323,38576,"YSAI",3937,,"C",0,0,"18",,,,,,"36",,,,,
259325,32018,"YSAN",3280,,"X",0,0,"09",,,,,,"27",,,,,
259324,32018,"YSAN",3280,,"X",0,0,"18",,,,,,"36",,,,,
259326,38577,"YSAR",3444,,"C",0,0,"16",,,,,,"34",,,,,
233357,27130,"YSBK",4644,98,"ASP",1,0,"11C",-33.91960144042969,150.98399353027344,20,124,508,"29C",-33.92679977416992,150.99600219726562,26,304,196
233359,27130,"YSBK",3609,98,"ASP",1,0,"11L",-33.920101165771484,150.98699951171875,21,124,,"29R",-33.92570114135742,150.9969940185547,29,304,
233358,27130,"YSBK",3419,75,"ASP",1,0,"11R",-33.921600341796875,150.98500061035156,17,124,,"29L",-33.92679977416992,150.99400329589844,22,304,
259327,38578,"YSBO",3280,,"X",0,0,"18",,,,,,"36",,,,,
263455,30399,"YSCA",5500,60,"Earth/sand",0,0,"08",,,180,8,,"26",,,180,26,
263454,30399,"YSCA",2700,60,"Earth/sand",0,0,"17",,,165,170,,"35",,,180,350,
233509,27131,"YSCB",5509,98,"ASP",1,0,"12",-35.300701,149.184998,1849,130,1191,"30",-35.310398,149.199005,1886,310,214
233510,27131,"YSCB",10771,148,"ASP",1,0,"17",-35.290626525878906,149.19444274902344,1874,180,,"35",-35.32019805908203,149.19444274902344,1869,360,1968
332234,332233,"YSCD",6562,98,,0,0,"06",,,,,,"24",,,,,
233298,27133,"YSCN",4804,98,"ASP",1,0,"06",-34.04059982299805,150.68099975585938,221,65,,"24",-34.03499984741211,150.69500732421875,230,245,1408
233299,27133,"YSCN",2372,98,"GRS",0,0,"10",-34.041500091552734,150.6820068359375,221,111,,"28",-34.043800354003906,150.68899536132812,225,291,
233214,27134,"YSCO",4606,98,"ASP",1,0,"11",-32.03580093383789,150.82699584960938,741,124.1,,"29",-32.04290008544922,150.83999633789062,705,304.1,
259329,27942,"YSCR",4337,,"S",0,0,"09",,,,,,"27",,,,,
259328,27942,"YSCR",4609,,"X",0,0,"14",,,,,,"32",,,,,
259330,27943,"YSDL",4265,,"X",0,0,"14",,,,,,"32",,,,,
233353,27135,"YSDU",5604,148,"ASP",1,0,"05",-32.222801208496094,148.56900024414062,935,53,,"23",-32.21369934082031,148.58299255371094,903,233,
233354,27135,"YSDU",3501,60,"ASP",0,0,"11",-32.21440124511719,148.572998046875,910,118,,"29",-32.21900177001953,148.58299255371094,927,298,
259331,27945,"YSDW",2624,,"G",0,0,"08",,,,,,"26",,,,,
259332,27945,"YSDW",1640,,"G",0,0,"18",,,,,,"36",,,,,
259333,27946,"YSEN",2952,,"B",0,0,"05",,,,,,"23",,,,,
259334,27946,"YSEN",1968,,"G",0,0,"09",,,,,,"27",,,,,
259335,27947,"YSFI",2952,,"X",0,0,"10",,,,,,"28",,,,,
259336,27949,"YSFY",2296,,"G",0,0,"09",,,,,,"27",,,,,
259337,38579,"YSGD",3280,,"S",0,0,"14",,,,,,"32",,,,,
233377,27136,"YSGE",4987,98,"ASP",1,0,"11",-28.046899795532227,148.58900451660156,654,120,,"29",-28.05389976501465,148.6020050048828,655,300,
259338,27950,"YSGR",3280,,"N",0,0,"08",,,,,,"26",,,,,
259339,27951,"YSGT",3608,,"B",0,0,"10",,,,,,"28",,,,,
259340,27952,"YSGW",3572,,"S",0,0,"08",,,,,,"26",,,,,
259341,32292,"YSHG",4757,,"X",0,0,"10",,,,,,"28",,,,,
233418,27137,"YSHK",5545,98,"ASP",1,0,"18",-25.888099670410156,113.5770034790039,111,178,,"36",-25.90290069580078,113.5770034790039,111,358,
233425,27177,"YSHL",4367,98,"ASP",1,0,"08",-34.56230163574219,150.78199768066406,29,94,,"26",-34.563201904296875,150.79600524902344,18,274,318
233426,27177,"YSHL",5967,98,"ASP",1,0,"16",-34.55149841308594,150.78500366210938,22,169,,"34",-34.567501068115234,150.78900146484375,29,349,577
259342,38580,"YSHN",2952,,"X",0,0,"02",,,,,,"20",,,,,
259343,27953,"YSHR",3608,,"N",0,0,"14",,,,,,"32",,,,,
233191,27138,"YSHT",1388,98,"GVL",0,0,"09",-36.429477,145.390863,374,98,,"27",-36.430127,145.395619,374,278,
233192,27138,"YSHT",4521,60,"ASP",1,0,"18",-36.422148,145.392962,374,191,459,"36",-36.432286,145.390626,374,11,492
259345,38581,"YSIA",2296,,"N",0,0,"13",,,,,,"34",,,,,
259344,38581,"YSIA",3608,,"N",0,0,"16",,,,,,"34",,,,,
259346,32252,"YSII",2099,,"N",0,0,"12",,,,,,"30",,,,,
259347,27955,"YSLG",3937,,"X",0,0,"13",,,,,,"31",,,,,
259348,27956,"YSLK",3412,,"G",0,0,"09",,,184,,,"27",,,184,,
259349,27956,"YSLK",2296,,"G",0,0,"17",,,,,,"35",,,,,
259350,38582,"YSLN",2624,,"G",0,0,"12",,,,,,"30",,,,,
259351,38584,"YSLV",3280,,"N",0,0,"08",,,,,,"26",,,,,
318586,309612,"YSMB",,,,0,0,"17",,,,,,"35",,,,,
233414,27139,"YSMI",5246,60,"ASP",1,0,"06",-40.838600158691406,145.0749969482422,31,69,,"24",-40.833499908447266,145.09300231933594,21,249,571
233415,27139,"YSMI",2034,98,"GVL",0,0,"10",-40.83100128173828,145.0850067138672,21,113,,"28",-40.83290100097656,145.09100341796875,22,293,
259352,27957,"YSMR",3280,,"N",0,0,"11",,,,,,"29",,,,,
259353,38586,"YSMY",3280,,"C",0,0,"12",,,,,,"30",,,,,
233104,27140,"YSNB",4734,98,"ASP",1,0,"13",-11.413700103759766,130.6439971923828,157,129,,"31",-11.42199993133545,130.6540069580078,173,309,
237874,27141,"YSNF",4708,98,"ASP",1,0,"04",-29.046600341796875,167.93299865722656,325,50,,"22",-29.03820037841797,167.94500732421875,367,230,
237875,27141,"YSNF",6398,150,"ASP",1,0,"11",-29.036399841308594,167.92999267578125,321,122,197,"29",-29.045799255371094,167.94700622558594,366,302,197
259355,27958,"YSNT",1988,,"N",0,0,"09",,,,,,"27",,,,,
259354,27958,"YSNT",2283,,"N",0,0,"18",,,,,,"36",,,,,
233444,27142,"YSNW",6713,148,"ASP",1,0,"03",-34.94889831542969,150.53599548339844,357,45,,"21",-34.935699462890625,150.552001953125,376,225,
233445,27142,"YSNW",6870,148,"ASP",1,0,"08",-34.947898864746094,150.52699279785156,400,95,,"26",-34.94929885864258,150.5489959716797,362,275,298
327556,309474,"YSOL",6562,148,,0,0,"09",,,,,,"27",,,,,
259356,38587,"YSOW",3280,,"L",0,0,"09",,,,,,"27",,,,,
233188,27143,"YSPE",5597,98,"ASP",0,0,"08",-28.621700286865234,151.9709930419922,2859,91,,"26",-28.62220001220703,151.98899841308594,2934,271,
259357,27959,"YSPF",2624,,"C",0,0,"14",,,,,,"32",,,,,
259359,27960,"YSPI",1968,,"L",0,0,"01",,,,,,"19",,,,,
259358,27960,"YSPI",3982,,"X",0,0,"12",,,,,,"30",,,,,
259360,27961,"YSPK",3248,,"N",0,0,"08",,,,,,"26",,,,,
259361,27962,"YSPT",2871,,"ASP",0,0,"01",-27.925399780273438,153.3699951171875,5,25,726,"19",-27.91830062866211,153.3730010986328,5,205,681
259362,27963,"YSPV",5000,,"X",0,0,"01",,,,,,"19",,,,,
259363,27963,"YSPV",2624,,"N",0,0,"13",,,,,,"31",,,,,
259364,38588,"YSRD",6397,,"X",0,0,"06",,,,,,"24",,,,,
233234,27144,"YSRI",7001,148,"ASP",1,0,"10",-33.601600646972656,150.77099609375,66,107,,"28",-33.6072998046875,150.79299926757812,53,287,
259365,27964,"YSRN",4002,,"X",0,0,"18",,,61,,,"36",,,61,,
259367,27965,"YSRT",2001,,"N",0,0,"04",,,,,,"22",,,,,
259366,27965,"YSRT",3526,,"B",0,0,"08",,,,,,"26",,,,,
233266,27145,"YSSY",8300,148,"ASP",1,0,"07",-33.94369888305664,151.16400146484375,16,74,,"25",-33.9375,151.19000244140625,20,254,324
233268,27145,"YSSY",7999,148,"ASP",1,0,"16L",-33.94960021972656,151.18800354003906,16,168,758,"34R",-33.971099853515625,151.19400024414062,13,348,125
233267,27145,"YSSY",12999,148,"ASP",1,0,"16R",-33.92940139770508,151.1719970703125,8,168,279,"34L",-33.964298248291016,151.18099975585938,14,348,
233563,27146,"YSTA",1755,60,"GVL",0,0,"09",-36.64440155029297,143.177001953125,,97,,"27",-36.64500045776367,143.18299865722656,,277,
233564,27146,"YSTA",3278,60,"PEM",1,0,"18",-36.63650131225586,143.18499755859375,639,187,456,"36",-36.64540100097656,143.1840057373047,639,7,
259368,27966,"YSTB",2952,,"N",0,0,"10",,,,,,"28",,,,,
259369,32733,"YSTC",3937,,"C",0,0,"09",,,,,,"27",,,,,
259370,27967,"YSTH",3510,,"S",0,0,"08",,,158,,,"26",,,117,,
259371,27968,"YSTO",3280,,"X",0,0,"04",,,,,,"22",,,,,
259372,27969,"YSTR",3608,,"S",0,0,"05",,,,,,"23",,,,,
259373,27969,"YSTR",3937,,"S",0,0,"13",,,,,,"31",,,,,
259374,27970,"YSTT",3316,,"N",0,0,"10",,,,,,"28",,,,,
233163,27147,"YSTW",2762,98,"GRS",0,0,"06",-31.083200454711914,150.84300231933594,1313,73,,"24",-31.08099937438965,150.8509979248047,1310,253,
233165,27147,"YSTW",7218,148,"ASP",1,0,"12L",-31.07110023498535,150.83700561523438,1283,133,,"30R",-31.0846004486084,150.85400390625,1326,313,
233164,27147,"YSTW",3642,60,"ASP",0,0,"12R",-31.081300735473633,150.83299255371094,1318,133,,"30L",-31.08810043334961,150.84100341796875,1334,313,
233166,27147,"YSTW",3346,98,"GRS",0,0,"18",-31.07710075378418,150.8470001220703,1292,188,121,"36",-31.086200714111328,150.84500122070312,1334,8,
259375,38589,"YSUJ",3205,,"N",0,0,"13",,,,,,"31",,,,,
259376,27971,"YSVN",3116,,"G",0,0,"17",,,,,,"35",,,,,
259377,38591,"YSWA",2952,,"G",0,0,"03",,,,,,"21",,,,,
259378,27972,"YSWE",3608,,"C",0,0,"12",,,,,,"30",,,,,
233195,27148,"YSWG",5807,148,"ASP",1,0,"05",-35.167099,147.460007,712,62,,"23",-35.159599,147.477005,699,242,
233196,27148,"YSWG",2792,59,"CLA",1,0,"12",-35.164227,147.463058,692,125,,"30",-35.168652,147.470703,724,305,
233254,27149,"YSWH",3166,75,"GRS",1,0,"04",-35.382061,143.53093,232,49,,"22",-35.37627,143.539078,227,229,
233255,27149,"YSWH",4905,98,"ASP",1,0,"08",-35.374900817871094,143.52499389648438,229,92,,"26",-35.375099182128906,143.54100036621094,226,272,
233256,27149,"YSWH",2329,98,"GRS",1,0,"15",-35.37620162963867,143.53500366210938,229,156,,"33",-35.38199996948242,143.53799438476562,228,336,
354338,354336,"YSWI",1473,70,"GRS",0,0,"09",,,,104,,"27",,,,284,
318035,309722,"YSWK",2752,164,"Turf/Grass",0,0,"01",-30.928810119628906,153.026123046875,,,,"19",-30.9201717376709,153.02699279785156,,,
233229,27150,"YSWL",4603,98,"ASP",1,0,"11",-37.06560134887695,142.7270050048828,807,115,,"29",-37.070899963378906,142.74099731445312,807,295,
233230,27150,"YSWL",2802,60,"ASP",0,0,"18",-37.0713005065918,142.74200439453125,807,185,,"36",-37.07899856567383,142.74099731445312,807,5,
259380,38592,"YSYN",2624,,"C",0,0,"10",,,,,,"28",,,,,
259379,38592,"YSYN",3280,,"C",0,0,"14",,,,,,"32",,,,,
259381,27973,"YTAA",4803,,"X",0,0,"17",,,,,,"35",,,,,
259382,38593,"YTAB",3444,,"S",0,0,"09",,,,,,"27",,,,,
259384,38594,"YTAD",3937,,"C",0,0,"06",,,,,,"24",,,,,
259383,38594,"YTAD",4799,,"C",0,0,"15",,,,,,"33",,,,,
259386,27974,"YTAM",3579,,"C",0,0,"08",,,749,,,"26",,,786,,
259385,27974,"YTAM",3608,,"X",0,0,"12",,,731,,,"30",,,772,,
259387,38595,"YTAN",3280,,"N",0,0,"11",,,,,,"29",,,,,
259389,32421,"YTAR",4166,,"X",0,0,"04",,,,,,"22",,,,,
259388,32421,"YTAR",4265,,"X",0,0,"09",,,,,,"27",,,,,
259390,27975,"YTBB",3608,,"X",0,0,"15",,,31,,,"33",,,10,,
259391,27977,"YTBG",984,,"B",0,0,"04",,,1300,,,"22",,,1300,,
259392,27978,"YTBR",3408,,"X",0,0,"10",,,,,,"28",,,,,
259393,27979,"YTCF",3608,,"X",0,0,"10",,,,,,"28",,,,,
259394,27980,"YTCK",5511,,"N",0,0,"08",,,,,,"26",,,,,
259395,38597,"YTCY",4101,,"X",0,0,"13",,,,,,"31",,,,,
259397,38598,"YTDL",1968,,"G",0,0,"03",,,,,,"21",,,,,
259396,38598,"YTDL",1968,,"G",0,0,"09",,,,,,"27",,,,,
259398,38599,"YTDM",3280,,"S",0,0,"15",,,,,,"33",,,,,
259399,27981,"YTDN",3115,79,"Asphalt",0,0,"04",-38.218196,145.418748,,,,"22",-38.213332,145.427717,,,
313392,27981,"YTDN",950,33,"Gravel",0,0,"14",,,,,,"32",,,,,
259400,27982,"YTDR",4406,,"X",0,0,"17",,,,,,"35",,,,,
259401,38600,"YTEC",3444,,"X",0,0,"08",,,,,,"26",,,,,
233081,27151,"YTEE",5902,98,"PER",1,0,"14",-21.828800201416016,140.88299560546875,891,141,,"32",-21.84119987487793,140.8939971923828,876,321,
233531,27152,"YTEF",6562,98,"ASP",1,0,"12",-21.710500717163086,122.22200012207031,969,121,,"30",-21.719900131225586,122.23799896240234,945,301,
318046,315731,"YTEK",20,20,"Concrete",0,0,"H1",,,,,,,,,,,
318047,315731,"YTEK",20,20,"Concrete",0,0,"H2",,,,,,,,,,,
318048,315731,"YTEK",20,20,"Concrete",0,0,"H3",,,,,,,,,,,
233488,27153,"YTEM",6454,98,"PEM",1,0,"05",-34.42580032348633,147.4949951171875,913,62,,"23",-34.41749954223633,147.51400756835938,902,242,
233489,27153,"YTEM",2674,98,"GVL",0,0,"09",-34.42179870605469,147.50799560546875,910,99,,"27",-34.42300033569336,147.51699829101562,910,279,
233490,27153,"YTEM",4816,98,"ASP",1,0,"18",-34.41740036010742,147.51499938964844,905,189,,"36",-34.43050003051758,147.51300048828125,915,9,
259402,38601,"YTEN",3444,,"X",0,0,"18",,,,,,"36",,,,,
259403,27983,"YTFD",4167,,"G",0,0,"07",,,,,,"25",,,,,
259404,38602,"YTGA",1968,,"S",1,0,"18",,,,,,"36",,,,,
354073,38602,"YTGA",,,"CON",0,0,"H1",-27.130989,153.363887,10,,,,,,,,
259405,27984,"YTGG",2591,,"G",0,0,"02",,,,,,"20",,,,,
259406,27985,"YTGI",5249,,"X",0,0,"18",,,,,,"36",,,,,
233238,27154,"YTGM",2776,98,"GVL",0,0,"04",-27.99489974975586,143.80799865722656,429,51,,"22",-27.99020004272461,143.81500244140625,428,231,
233239,27154,"YTGM",4800,98,"ASP",1,0,"13",-27.981399536132812,143.80799865722656,429,141,,"31",-27.991600036621094,143.81700134277344,427,321,
259407,38603,"YTGT",4921,,"N",0,0,"11",,,,,,"29",,,,,
259408,38604,"YTHD",3215,,"N",0,0,"03",,,,,,"21",,,,,
259409,32735,"YTHI",4593,,"N",0,0,"06",,,,,,"24",,,,,
259410,27987,"YTHS",3494,,"X",0,0,"01",,,,,,"19",,,,,
259411,38606,"YTHV",3343,,"H",0,0,"09",,,,,,"27",,,,,
